PurchaseDate,CustomerID,Gender,MaritalStatus,Children,AnnualIncome,City,Country,ProductFamily,ProductDepartment,ProductCategory,UnitsSold,Revenue,,,
08/06/2008,136,M,M,3,$150K +,Seattle,USA,Food,Deli,Meat,6,$32.97,,,
08/06/2008,7701,F,M,4,$50K - $70K,Seattle,USA,Food,Canned Foods,Canned Soup,3,$9.01,,,
08/06/2008,4525,F,S,5,$30K - $50K,Los Angeles,USA,Food,Snack Foods,Snack Foods,5,$15.37,,,
08/06/2008,1481,F,S,2,$130K - $150K,Seattle,USA,Food,Baking Goods,Jams and Jellies,4,$7.95,,,
08/06/2008,8901,M,M,1,$90K - $110K,Salem,USA,Non-Consumable,Health and Hygiene,Hygiene,5,$9.73,,,
08/06/2008,2523,M,S,3,$90K - $110K,Beverly Hills,USA,Food,Frozen Foods,Pizza,2,$13.56,,,
09/06/2008,1470,M,M,4,$30K - $50K,Tacoma,USA,Food,Baking Goods,Jams and Jellies,3,$6.37,,,
09/06/2008,3438,M,M,3,$10K - $30K,Portland,USA,Food,Baked Goods,Bread,5,$6.44,,,
09/06/2008,6114,F,S,2,$30K - $50K,Spokane,USA,Food,Baking Goods,Jams and Jellies,4,$4.20,,,
09/06/2008,9998,M,S,0,$50K - $70K,Beverly Hills,USA,Food,Dairy,Dairy,2,$11.70,,,
09/06/2008,2689,M,S,1,$30K - $50K,Bremerton,USA,Drink,Beverages,Carbonated Beverages,3,$6.54,,,
09/06/2008,1321,M,M,3,$50K - $70K,Seattle,USA,Drink,Alcoholic Beverages,Beer and Wine,5,$15.25,,,
09/06/2008,2431,F,S,4,$10K - $30K,Bremerton,USA,Drink,Beverages,Pure Juice Beverages,3,$11.57,,,
09/06/2008,4711,F,M,3,$30K - $50K,Bremerton,USA,Non-Consumable,Health and Hygiene,Hygiene,3,$20.70,,,
09/06/2008,8063,F,S,5,$10K - $30K,Portland,USA,Food,Snack Foods,Snack Foods,5,$31.04,,,
09/06/2008,7203,M,S,4,$30K - $50K,Salem,USA,Non-Consumable,Household,Cleaning Supplies,6,$29.50,,,
10/06/2008,3929,F,M,2,$50K - $70K,Seattle,USA,Drink,Beverages,Hot Beverages,4,$10.66,,,
10/06/2008,7275,F,M,1,$30K - $50K,Tacoma,USA,Food,Eggs,Eggs,6,$34.68,,,
11/06/2008,2553,M,M,2,$50K - $70K,Spokane,USA,Food,Starchy Foods,Starchy Foods,3,$15.86,,,
11/06/2008,4391,F,M,3,$30K - $50K,Spokane,USA,Non-Consumable,Household,Hardware,5,$13.73,,,
11/06/2008,170,M,S,1,$10K - $30K,Beverly Hills,USA,Food,Baking Goods,Baking Goods,4,$10.35,,,
11/06/2008,180,F,S,4,$50K - $70K,Seattle,USA,Non-Consumable,Household,Paper Products,3,$12.82,,,
11/06/2008,2813,F,M,5,$10K - $30K,Seattle,USA,Non-Consumable,Health and Hygiene,Pain Relievers,3,$11.88,,,
11/06/2008,6204,F,M,5,$110K - $130K,Salem,USA,Food,Snack Foods,Snack Foods,6,$22.91,,,
11/06/2008,521,M,M,1,$30K - $50K,Portland,USA,Food,Snack Foods,Snack Foods,5,$21.41,,,
11/06/2008,8768,F,S,1,$90K - $110K,Portland,USA,Food,Snack Foods,Snack Foods,2,$3.19,,,
11/06/2008,6522,F,S,2,$50K - $70K,Salem,USA,Drink,Alcoholic Beverages,Beer and Wine,3,$9.32,,,
11/06/2008,3273,F,M,1,$10K - $30K,Portland,USA,Food,Snack Foods,Snack Foods,4,$33.76,,,
11/06/2008,9797,F,M,5,$50K - $70K,Spokane,USA,Food,Canned Foods,Canned Tuna,5,$13.53,,,
11/06/2008,8172,M,M,0,$50K - $70K,Tacoma,USA,Non-Consumable,Health and Hygiene,Hygiene,3,$6.07,,,
11/06/2008,9469,F,S,1,$10K - $30K,Tacoma,USA,Food,Snack Foods,Snack Foods,5,$8.28,,,
11/06/2008,9623,F,S,2,$110K - $130K,Seattle,USA,Food,Frozen Foods,Frozen Desserts,5,$3.71,,,
11/06/2008,3409,M,M,3,$150K +,San Francisco,USA,Food,Baking Goods,Baking Goods,2,$5.66,,,
12/06/2008,7963,M,S,3,$30K - $50K,Portland,USA,Food,Produce,Vegetables,5,$15.13,,,
12/06/2008,3854,M,S,1,$90K - $110K,Salem,USA,Non-Consumable,Health and Hygiene,Cold Remedies,3,$12.60,,,
12/06/2008,1957,M,M,2,$130K - $150K,Salem,USA,Drink,Alcoholic Beverages,Beer and Wine,6,$10.75,,,
12/06/2008,7171,M,S,3,$30K - $50K,Yakima,USA,Food,Baking Goods,Jams and Jellies,3,$25.02,,,
12/06/2008,7354,F,M,3,$10K - $30K,Bremerton,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,$15.12,,,
12/06/2008,3282,F,M,5,$50K - $70K,Beverly Hills,USA,Food,Frozen Foods,Pizza,4,$13.56,,,
12/06/2008,6047,M,S,3,$10K - $30K,Tacoma,USA,Food,Frozen Foods,Vegetables,6,$10.62,,,
12/06/2008,2053,M,S,5,$90K - $110K,Portland,USA,Food,Dairy,Dairy,6,$17.76,,,
12/06/2008,5405,F,M,1,$70K - $90K,Portland,USA,Food,Canned Foods,Canned Anchovies,4,$13.76,,,
12/06/2008,5301,F,M,2,$70K - $90K,Beverly Hills,USA,Food,Produce,Vegetables,5,$9.08,,,
13/06/2008,5821,F,M,4,$70K - $90K,Seattle,USA,Food,Canned Foods,Vegetables,6,$21.51,,,
13/06/2008,5826,F,M,4,$10K - $30K,Seattle,USA,Food,Frozen Foods,Frozen Desserts,6,$16.91,,,
13/06/2008,9302,M,M,1,$130K - $150K,San Francisco,USA,Food,Baking Goods,Jams and Jellies,1,$1.71,,,
13/06/2008,4951,M,S,5,$30K - $50K,Seattle,USA,Food,Frozen Foods,Vegetables,3,$18.96,,,
13/06/2008,7190,M,S,2,$50K - $70K,Yakima,USA,Drink,Beverages,Pure Juice Beverages,4,$11.84,,,
13/06/2008,9928,F,S,5,$10K - $30K,Spokane,USA,Food,Frozen Foods,Vegetables,4,$22.58,,,
13/06/2008,8083,F,M,0,$30K - $50K,San Diego,USA,Food,Baking Goods,Jams and Jellies,3,$5.84,,,
14/06/2008,9759,F,M,4,$50K - $70K,Seattle,USA,Food,Snack Foods,Snack Foods,5,$11.05,,,
14/06/2008,3929,F,M,2,$50K - $70K,Seattle,USA,Food,Snack Foods,Snack Foods,6,$12.96,,,
14/06/2008,5685,F,S,2,$90K - $110K,Salem,USA,Drink,Dairy,Dairy,5,$26.80,,,
14/06/2008,1865,F,S,2,$30K - $50K,Los Angeles,USA,Food,Deli,Meat,4,$20.30,,,
14/06/2008,5765,M,M,2,$30K - $50K,Los Angeles,USA,Food,Snack Foods,Snack Foods,3,$14.63,,,
14/06/2008,5623,F,M,4,$30K - $50K,Los Angeles,USA,Food,Snack Foods,Snack Foods,4,$12.64,,,
14/06/2008,8933,M,S,4,$10K - $30K,Beverly Hills,USA,Food,Snack Foods,Snack Foods,2,$6.92,,,
14/06/2008,161,F,M,1,$30K - $50K,San Diego,USA,Food,Breakfast Foods,Breakfast Foods,4,$2.28,,,
14/06/2008,3549,F,M,2,$10K - $30K,Walla Walla,USA,Non-Consumable,Periodicals,Magazines,2,$4.16,,,
15/06/2008,8864,M,M,4,$70K - $90K,Los Angeles,USA,Food,Frozen Foods,Meat,5,$42.44,,,
15/06/2008,4767,M,S,3,$130K - $150K,Spokane,USA,Drink,Beverages,Pure Juice Beverages,5,$25.08,,,
15/06/2008,6641,M,S,0,$30K - $50K,San Diego,USA,Food,Baking Goods,Jams and Jellies,3,$17.78,,,
15/06/2008,3015,F,S,1,$10K - $30K,Seattle,USA,Food,Snack Foods,Snack Foods,6,$36.89,,,
15/06/2008,5163,M,M,3,$30K - $50K,Bremerton,USA,Food,Produce,Vegetables,5,$22.04,,,
15/06/2008,2587,F,M,1,$70K - $90K,Spokane,USA,Food,Baking Goods,Baking Goods,2,$5.98,,,
15/06/2008,6617,F,M,2,$10K - $30K,Los Angeles,USA,Food,Produce,Specialty,4,$18.48,,,
15/06/2008,6107,F,M,5,$50K - $70K,Bremerton,USA,Food,Breakfast Foods,Breakfast Foods,4,$11.45,,,
15/06/2008,3825,M,S,5,$30K - $50K,Walla Walla,USA,Food,Produce,Vegetables,5,$12.78,,,
15/06/2008,5877,M,S,3,$10K - $30K,Tacoma,USA,Food,Produce,Vegetables,4,$16.38,,,
15/06/2008,6695,M,M,1,$110K - $130K,Bellingham,USA,Food,Deli,Meat,4,$8.57,,,
16/06/2008,282,F,S,3,$50K - $70K,San Diego,USA,Non-Consumable,Health and Hygiene,Decongestants,4,$6.72,,,
16/06/2008,5167,F,S,3,$10K - $30K,San Diego,USA,Non-Consumable,Household,Paper Products,6,$15.00,,,
16/06/2008,6429,M,S,5,$30K - $50K,Beverly Hills,USA,Non-Consumable,Household,Kitchen Products,4,$11.92,,,
16/06/2008,180,F,S,4,$50K - $70K,Seattle,USA,Food,Snack Foods,Snack Foods,5,$27.65,,,
16/06/2008,4948,M,M,5,$10K - $30K,Salem,USA,Food,Starchy Foods,Starchy Foods,4,$13.31,,,
16/06/2008,7310,M,M,5,$30K - $50K,Portland,USA,Drink,Alcoholic Beverages,Beer and Wine,7,$9.35,,,
16/06/2008,7906,M,M,1,$10K - $30K,Salem,USA,Drink,Beverages,Hot Beverages,5,$2.25,,,
16/06/2008,8663,M,S,5,$50K - $70K,Salem,USA,Non-Consumable,Household,Electrical,5,$9.83,,,
16/06/2008,8841,M,M,1,$10K - $30K,Salem,USA,Non-Consumable,Periodicals,Magazines,3,$9.39,,,
16/06/2008,5537,F,S,0,$30K - $50K,Bremerton,USA,Non-Consumable,Checkout,Hardware,5,$6.68,,,
16/06/2008,5813,M,S,4,$30K - $50K,Bremerton,USA,Food,Produce,Vegetables,6,$11.53,,,
16/06/2008,3414,M,S,0,$90K - $110K,Beverly Hills,USA,Food,Frozen Foods,Vegetables,3,$10.89,,,
16/06/2008,9176,M,S,4,$30K - $50K,Yakima,USA,Non-Consumable,Household,Plastic Products,3,$7.46,,,
16/06/2008,5067,M,S,2,$50K - $70K,Tacoma,USA,Food,Baked Goods,Bread,5,$18.29,,,
16/06/2008,6417,M,S,2,$10K - $30K,Beverly Hills,USA,Non-Consumable,Health and Hygiene,Pain Relievers,3,$16.13,,,
16/06/2008,7190,M,S,2,$50K - $70K,Yakima,USA,Food,Deli,Meat,4,$20.62,,,
16/06/2008,5616,F,S,3,$10K - $30K,Tacoma,USA,Drink,Beverages,Carbonated Beverages,3,$12.48,,,
16/06/2008,5040,M,M,3,$30K - $50K,Seattle,USA,Non-Consumable,Household,Paper Products,4,$20.92,,,
16/06/2008,7257,M,S,0,$10K - $30K,Seattle,USA,Non-Consumable,Household,Cleaning Supplies,5,$15.88,,,
17/06/2008,406,M,S,1,$30K - $50K,Los Angeles,USA,Drink,Beverages,Carbonated Beverages,5,$6.19,,,
17/06/2008,665,F,S,4,$50K - $70K,Beverly Hills,USA,Food,Snack Foods,Snack Foods,6,$21.16,,,
17/06/2008,4007,F,M,4,$50K - $70K,Seattle,USA,Food,Produce,Specialty,4,$18.64,,,
17/06/2008,1813,F,S,4,$30K - $50K,Tacoma,USA,Food,Produce,Specialty,5,$7.67,,,
18/06/2008,9306,M,M,4,$50K - $70K,San Diego,USA,Food,Dairy,Dairy,4,$7.31,,,
18/06/2008,8427,M,M,3,$10K - $30K,Spokane,USA,Non-Consumable,Periodicals,Magazines,4,$13.22,,,
18/06/2008,6309,M,M,3,$10K - $30K,Bellingham,USA,Food,Frozen Foods,Breakfast Foods,3,$19.12,,,
18/06/2008,7154,F,M,5,$50K - $70K,San Diego,USA,Food,Baked Goods,Bread,6,$13.68,,,
18/06/2008,2280,F,S,2,$10K - $30K,Salem,USA,Food,Canned Products,Fruit,4,$4.56,,,
18/06/2008,4209,M,S,4,$50K - $70K,Bellingham,USA,Food,Snack Foods,Snack Foods,3,$6.37,,,
18/06/2008,1195,F,S,5,$10K - $30K,Portland,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,$18.53,,,
18/06/2008,7099,M,M,5,$130K - $150K,Seattle,USA,Food,Seafood,Seafood,3,$4.98,,,
18/06/2008,856,M,M,5,$30K - $50K,Portland,USA,Non-Consumable,Household,Electrical,5,$10.31,,,
18/06/2008,5877,M,S,3,$10K - $30K,Tacoma,USA,Food,Produce,Vegetables,5,$13.46,,,
18/06/2008,7190,M,S,2,$50K - $70K,Yakima,USA,Food,Produce,Fruit,4,$25.92,,,
18/06/2008,4118,M,S,1,$50K - $70K,Tacoma,USA,Food,Canned Foods,Canned Soup,5,$10.08,,,
18/06/2008,4589,F,S,3,$10K - $30K,Salem,USA,Non-Consumable,Health and Hygiene,Hygiene,3,$5.92,,,
18/06/2008,8015,M,M,2,$10K - $30K,Salem,USA,Food,Produce,Fruit,5,$26.05,,,
19/06/2008,5610,M,S,4,$110K - $130K,Salem,USA,Food,Snack Foods,Snack Foods,6,$12.84,,,
19/06/2008,1991,F,S,1,$50K - $70K,Salem,USA,Food,Snack Foods,Snack Foods,4,$3.56,,,
19/06/2008,2689,M,S,1,$30K - $50K,Bremerton,USA,Food,Snack Foods,Snack Foods,6,$21.84,,,
19/06/2008,7811,M,S,4,$30K - $50K,Portland,USA,Non-Consumable,Household,Electrical,2,$14.40,,,
19/06/2008,2587,F,M,1,$70K - $90K,Spokane,USA,Food,Frozen Foods,Vegetables,5,$11.68,,,
19/06/2008,7056,F,M,1,$10K - $30K,Bremerton,USA,Food,Dairy,Dairy,6,$20.59,,,
19/06/2008,7479,F,M,1,$10K - $30K,Seattle,USA,Non-Consumable,Household,Bathroom Products,3,$4.32,,,
19/06/2008,7743,F,S,0,$30K - $50K,Bremerton,USA,Food,Snack Foods,Snack Foods,3,$12.51,,,
19/06/2008,6530,M,S,0,$110K - $130K,Tacoma,USA,Food,Baking Goods,Jams and Jellies,3,$27.97,,,
20/06/2008,5210,F,S,1,$30K - $50K,Tacoma,USA,Non-Consumable,Household,Electrical,4,$28.19,,,
20/06/2008,9144,M,S,1,$10K - $30K,Salem,USA,Non-Consumable,Health and Hygiene,Hygiene,2,$5.12,,,
20/06/2008,4836,M,S,5,$50K - $70K,Portland,USA,Food,Baked Goods,Bread,3,$6.14,,,
20/06/2008,1675,M,S,2,$130K - $150K,Seattle,USA,Drink,Beverages,Pure Juice Beverages,4,$6.08,,,
20/06/2008,4191,F,M,1,$30K - $50K,Los Angeles,USA,Food,Dairy,Dairy,3,$14.63,,,
20/06/2008,9075,M,S,0,$30K - $50K,Los Angeles,USA,Food,Canned Foods,Canned Soup,4,$5.40,,,
20/06/2008,8172,M,M,0,$50K - $70K,Tacoma,USA,Food,Produce,Fruit,3,$2.24,,,
20/06/2008,7359,F,M,4,$10K - $30K,Salem,USA,Food,Deli,Meat,6,$18.96,,,
20/06/2008,5199,F,M,4,$150K +,Portland,USA,Drink,Beverages,Carbonated Beverages,5,$4.58,,,
20/06/2008,2781,F,M,3,$10K - $30K,San Diego,USA,Food,Snack Foods,Snack Foods,5,$7.00,,,
20/06/2008,4445,F,S,2,$50K - $70K,Tacoma,USA,Food,Frozen Foods,Vegetables,4,$12.28,,,
20/06/2008,8070,M,S,3,$50K - $70K,Beverly Hills,USA,Food,Dairy,Dairy,6,$21.00,,,
20/06/2008,7702,M,S,2,$30K - $50K,Spokane,USA,Food,Produce,Vegetables,5,$30.46,,,
20/06/2008,9256,F,M,3,$30K - $50K,Salem,USA,Food,Baked Goods,Bread,4,$17.40,,,
20/06/2008,7720,F,M,3,$130K - $150K,Tacoma,USA,Non-Consumable,Health and Hygiene,Cold Remedies,2,$9.36,,,
20/06/2008,9263,F,M,2,$30K - $50K,Spokane,USA,Food,Breakfast Foods,Breakfast Foods,4,$8.76,,,
20/06/2008,8140,F,M,1,$30K - $50K,Salem,USA,Non-Consumable,Periodicals,Magazines,3,$7.61,,,
21/06/2008,4633,M,M,1,$50K - $70K,Los Angeles,USA,Food,Frozen Foods,Vegetables,4,$13.14,,,
21/06/2008,6754,M,M,0,$90K - $110K,Beverly Hills,USA,Food,Snack Foods,Snack Foods,4,$31.33,,,
21/06/2008,3693,M,S,0,$30K - $50K,Bremerton,USA,Food,Snack Foods,Snack Foods,5,$4.62,,,
21/06/2008,2658,M,M,4,$30K - $50K,Los Angeles,USA,Food,Starchy Foods,Starchy Foods,7,$6.65,,,
21/06/2008,3462,M,S,4,$30K - $50K,Beverly Hills,USA,Drink,Beverages,Carbonated Beverages,4,$5.38,,,
21/06/2008,5942,F,M,1,$50K - $70K,Beverly Hills,USA,Non-Consumable,Household,Kitchen Products,5,$16.76,,,
21/06/2008,7843,F,S,4,$30K - $50K,Bellingham,USA,Food,Snack Foods,Snack Foods,4,$12.01,,,
21/06/2008,9075,M,S,0,$30K - $50K,Los Angeles,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,$13.00,,,
21/06/2008,2742,M,M,3,$30K - $50K,Tacoma,USA,Food,Canned Foods,Canned Soup,5,$6.63,,,
21/06/2008,1310,F,M,4,$10K - $30K,Spokane,USA,Food,Produce,Fruit,5,$6.84,,,
21/06/2008,1622,M,M,1,$70K - $90K,Bremerton,USA,Non-Consumable,Household,Cleaning Supplies,4,$11.59,,,
21/06/2008,1310,F,M,4,$10K - $30K,Spokane,USA,Food,Baked Goods,Bread,4,$22.32,,,
21/06/2008,1897,F,S,4,$130K - $150K,Salem,USA,Food,Seafood,Seafood,3,$5.69,,,
21/06/2008,6105,M,S,0,$30K - $50K,Yakima,USA,Food,Frozen Foods,Frozen Desserts,6,$7.80,,,
21/06/2008,7502,M,S,1,$10K - $30K,Spokane,USA,Food,Baked Goods,Bread,3,$4.62,,,
21/06/2008,7149,F,S,4,$10K - $30K,Salem,USA,Drink,Beverages,Hot Beverages,4,$10.12,,,
21/06/2008,1133,F,S,3,$30K - $50K,Los Angeles,USA,Food,Produce,Vegetables,5,$8.58,,,
21/06/2008,9224,M,S,4,$30K - $50K,Tacoma,USA,Food,Dairy,Dairy,3,$13.43,,,
22/06/2008,6772,M,S,2,$30K - $50K,San Diego,USA,Food,Baking Goods,Jams and Jellies,4,$18.29,,,
22/06/2008,10055,M,M,3,$10K - $30K,Seattle,USA,Food,Baking Goods,Jams and Jellies,5,$3.02,,,
22/06/2008,6348,M,M,2,$10K - $30K,Spokane,USA,Food,Snacks,Candy,4,$19.21,,,
22/06/2008,6429,M,S,5,$30K - $50K,Beverly Hills,USA,Drink,Beverages,Pure Juice Beverages,4,$8.96,,,
22/06/2008,6647,M,S,3,$30K - $50K,Tacoma,USA,Food,Eggs,Eggs,2,$7.88,,,
22/06/2008,3197,F,S,5,$50K - $70K,Yakima,USA,Food,Produce,Vegetables,6,$28.64,,,
22/06/2008,905,M,S,4,$50K - $70K,Bremerton,USA,Food,Produce,Specialty,4,$5.42,,,
22/06/2008,4587,F,M,5,$10K - $30K,San Francisco,USA,Food,Dairy,Dairy,4,$23.31,,,
22/06/2008,7250,M,M,4,$30K - $50K,Salem,USA,Food,Snack Foods,Snack Foods,6,$9.86,,,
22/06/2008,2371,M,S,1,$10K - $30K,Spokane,USA,Food,Baking Goods,Baking Goods,4,$19.82,,,
22/06/2008,1484,F,S,4,$30K - $50K,Beverly Hills,USA,Food,Canned Products,Fruit,5,$12.01,,,
22/06/2008,1979,M,S,5,$30K - $50K,Bremerton,USA,Food,Eggs,Eggs,4,$22.44,,,
22/06/2008,5616,F,S,3,$10K - $30K,Tacoma,USA,Food,Produce,Vegetables,3,$15.66,,,
22/06/2008,995,M,M,0,$30K - $50K,Los Angeles,USA,Food,Snack Foods,Snack Foods,3,$13.36,,,
22/06/2008,3196,M,S,2,$50K - $70K,Salem,USA,Food,Frozen Foods,Vegetables,4,$16.29,,,
22/06/2008,4615,F,M,2,$110K - $130K,Tacoma,USA,Food,Baked Goods,Bread,3,$28.22,,,
22/06/2008,8769,M,M,3,$70K - $90K,Yakima,USA,Food,Baked Goods,Bread,6,$28.30,,,
23/06/2008,180,F,S,4,$50K - $70K,Seattle,USA,Food,Snack Foods,Snack Foods,5,$41.47,,,
23/06/2008,2658,M,M,4,$30K - $50K,Los Angeles,USA,Non-Consumable,Household,Electrical,4,$11.65,,,
23/06/2008,5498,M,S,0,$110K - $130K,San Diego,USA,Food,Baked Goods,Bread,3,$10.16,,,
23/06/2008,6982,M,M,1,$70K - $90K,Salem,USA,Food,Snack Foods,Snack Foods,2,$9.04,,,
24/06/2008,905,M,S,4,$50K - $70K,Bremerton,USA,Food,Produce,Vegetables,4,$25.06,,,
24/06/2008,5545,M,S,3,$90K - $110K,Seattle,USA,Food,Snack Foods,Snack Foods,5,$7.38,,,
24/06/2008,7510,M,S,2,$10K - $30K,Seattle,USA,Food,Snack Foods,Snack Foods,4,$13.72,,,
24/06/2008,5809,M,M,1,$10K - $30K,Salem,USA,Food,Deli,Side Dishes,3,$16.34,,,
24/06/2008,2547,F,M,3,$70K - $90K,Yakima,USA,Non-Consumable,Household,Bathroom Products,5,$6.97,,,
24/06/2008,373,F,S,2,$10K - $30K,Salem,USA,Food,Dairy,Dairy,5,$15.40,,,
24/06/2008,9788,F,M,0,$110K - $130K,Salem,USA,Food,Canned Foods,Vegetables,2,$9.65,,,
24/06/2008,9651,F,S,5,$130K - $150K,Bellingham,USA,Non-Consumable,Health and Hygiene,Bathroom Products,2,$10.64,,,
24/06/2008,8887,F,M,5,$70K - $90K,Tacoma,USA,Food,Dairy,Dairy,5,$34.66,,,
24/06/2008,7001,M,M,5,$30K - $50K,Bremerton,USA,Food,Deli,Meat,4,$6.84,,,
24/06/2008,7051,F,M,4,$30K - $50K,Spokane,USA,Non-Consumable,Household,Plastic Products,6,$8.12,,,
24/06/2008,4125,M,M,3,$30K - $50K,Portland,USA,Non-Consumable,Health and Hygiene,Pain Relievers,6,$13.33,,,
24/06/2008,573,M,S,2,$10K - $30K,Portland,USA,Non-Consumable,Household,Paper Products,5,$12.89,,,
24/06/2008,1146,F,M,5,$10K - $30K,San Diego,USA,Drink,Alcoholic Beverages,Beer and Wine,6,$23.10,,,
24/06/2008,3564,F,S,4,$50K - $70K,San Francisco,USA,Food,Snack Foods,Snack Foods,3,$11.58,,,
24/06/2008,8623,M,S,4,$30K - $50K,San Diego,USA,Food,Produce,Fruit,3,$9.39,,,
24/06/2008,8172,M,M,0,$50K - $70K,Tacoma,USA,Food,Dairy,Dairy,3,$1.78,,,
24/06/2008,9461,M,S,4,$10K - $30K,Tacoma,USA,Food,Produce,Vegetables,5,$15.54,,,
24/06/2008,9937,M,M,2,$10K - $30K,Tacoma,USA,Food,Frozen Foods,Frozen Desserts,4,$4.37,,,
24/06/2008,467,F,S,1,$10K - $30K,Salem,USA,Food,Canned Foods,Canned Soup,5,$23.06,,,
24/06/2008,2715,F,S,3,$10K - $30K,Seattle,USA,Drink,Beverages,Hot Beverages,4,$20.02,,,
25/06/2008,9898,F,M,2,$30K - $50K,Seattle,USA,Food,Canned Foods,Canned Soup,5,$5.12,,,
25/06/2008,3773,F,S,1,$110K - $130K,Tacoma,USA,Food,Snack Foods,Snack Foods,5,$4.95,,,
25/06/2008,7580,F,S,2,$110K - $130K,Tacoma,USA,Food,Baking Goods,Jams and Jellies,3,$20.25,,,
25/06/2008,6367,F,S,1,$50K - $70K,Bremerton,USA,Food,Canned Foods,Canned Shrimp,5,$26.12,,,
25/06/2008,5502,M,M,3,$130K - $150K,Los Angeles,USA,Non-Consumable,Household,Electrical,3,$9.04,,,
25/06/2008,2553,M,M,2,$50K - $70K,Spokane,USA,Food,Eggs,Eggs,6,$13.30,,,
25/06/2008,4417,M,M,2,$70K - $90K,Bremerton,USA,Food,Dairy,Dairy,4,$8.76,,,
25/06/2008,6061,M,M,1,$30K - $50K,Tacoma,USA,Non-Consumable,Household,Electrical,4,$1.60,,,
25/06/2008,1839,F,M,3,$70K - $90K,Portland,USA,Food,Frozen Foods,Meat,4,$26.64,,,
25/06/2008,9163,F,M,5,$50K - $70K,Seattle,USA,Food,Produce,Vegetables,5,$7.29,,,
25/06/2008,5731,F,M,3,$50K - $70K,Los Angeles,USA,Drink,Beverages,Pure Juice Beverages,5,$5.85,,,
25/06/2008,1497,F,M,3,$30K - $50K,Tacoma,USA,Food,Starchy Foods,Starchy Foods,2,$4.99,,,
25/06/2008,4019,F,S,4,$30K - $50K,Portland,USA,Food,Dairy,Dairy,7,$25.16,,,
26/06/2008,521,M,M,1,$30K - $50K,Portland,USA,Food,Deli,Meat,3,$16.02,,,
26/06/2008,4143,F,S,2,$10K - $30K,Portland,USA,Non-Consumable,Health and Hygiene,Decongestants,3,$7.90,,,
26/06/2008,9318,M,M,1,$110K - $130K,Spokane,USA,Food,Snacks,Candy,3,$25.49,,,
26/06/2008,7366,F,M,2,$30K - $50K,Bremerton,USA,Food,Snack Foods,Snack Foods,4,$8.19,,,
26/06/2008,7257,M,S,0,$10K - $30K,Seattle,USA,Food,Frozen Foods,Breakfast Foods,6,$18.40,,,
26/06/2008,5056,F,M,5,$10K - $30K,Seattle,USA,Non-Consumable,Health and Hygiene,Cold Remedies,5,$28.00,,,
26/06/2008,2385,F,S,1,$30K - $50K,Beverly Hills,USA,Non-Consumable,Household,Cleaning Supplies,3,$30.86,,,
27/06/2008,6897,F,M,2,$150K +,Beverly Hills,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,$6.69,,,
27/06/2008,3426,F,M,1,$70K - $90K,Portland,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$6.84,,,
27/06/2008,8138,M,M,4,$30K - $50K,San Diego,USA,Food,Frozen Foods,Frozen Desserts,4,$8.28,,,
27/06/2008,690,F,S,5,$150K +,San Diego,USA,Non-Consumable,Household,Electrical,5,$19.14,,,
27/06/2008,5984,M,S,1,$130K - $150K,Tacoma,USA,Food,Snack Foods,Snack Foods,4,$22.97,,,
27/06/2008,9997,F,M,2,$10K - $30K,Tacoma,USA,Food,Dairy,Dairy,6,$3.17,,,
27/06/2008,9102,F,M,2,$10K - $30K,Bremerton,USA,Food,Frozen Foods,Frozen Entrees,3,$12.20,,,
27/06/2008,8283,M,M,1,$130K - $150K,Tacoma,USA,Drink,Dairy,Dairy,5,$3.59,,,
27/06/2008,4875,M,M,4,$70K - $90K,Salem,USA,Drink,Beverages,Carbonated Beverages,4,$20.75,,,
28/06/2008,726,F,S,4,$30K - $50K,Seattle,USA,Food,Frozen Foods,Frozen Desserts,4,$17.47,,,
28/06/2008,9972,M,M,1,$10K - $30K,Salem,USA,Drink,Alcoholic Beverages,Beer and Wine,3,$8.55,,,
28/06/2008,5407,M,M,4,$50K - $70K,San Diego,USA,Food,Dairy,Dairy,4,$19.13,,,
28/06/2008,8310,F,M,1,$30K - $50K,Salem,USA,Food,Canned Foods,Vegetables,5,$32.17,,,
28/06/2008,1414,F,S,0,$30K - $50K,Los Angeles,USA,Food,Starchy Foods,Starchy Foods,5,$16.10,,,
28/06/2008,9797,F,M,5,$50K - $70K,Spokane,USA,Non-Consumable,Checkout,Miscellaneous,5,$15.64,,,
28/06/2008,6736,F,S,0,$90K - $110K,Tacoma,USA,Food,Produce,Fruit,4,$15.96,,,
28/06/2008,7384,M,S,5,$130K - $150K,Bremerton,USA,Food,Baking Goods,Jams and Jellies,6,$18.92,,,
28/06/2008,9837,M,M,5,$30K - $50K,Tacoma,USA,Food,Snack Foods,Snack Foods,6,$30.36,,,
28/06/2008,2135,F,M,3,$110K - $130K,Walla Walla,USA,Food,Dairy,Dairy,1,$3.75,,,
28/06/2008,2106,M,S,5,$70K - $90K,Los Angeles,USA,Food,Produce,Vegetables,4,$6.38,,,
28/06/2008,2863,M,M,0,$70K - $90K,Tacoma,USA,Food,Deli,Meat,5,$17.25,,,
